group,name,lat,lng,notes,icon,areaId
,五来漁具店,36.340372,140.594321,茨城県ひたちなか市湊本町１７−１５,shop0,IBARAKI_HITACHI
,武藤商店,36.341743,140.595875,茨城県ひたちなか市湊本町２２−３,shop0,IBARAKI_HITACHI
,平田釣具店,35.956326,140.322928,茨城県稲敷市江戸崎３２７８−９,shop0,IBARAKI_KASUMIGAURA
,AUTREC アウトレック,35.956841,140.50673,茨城県稲敷市大島１７５２,shop0,IBARAKI_KASUMIGAURA
,寺田釣具本店,36.12255,139.798473,茨城県猿島郡境町長井戸１６２６−３,shop0,IBARAKI_TSUKUBA
,松本つり具店,36.185262,139.959622,茨城県下妻市下妻乙１７８,shop0,IBARAKI_TSUKUBA
,こやの釣具店,36.181952,139.951217,茨城県下妻市長塚６０−１９,shop0,IBARAKI_TSUKUBA
,笹屋商店,36.385035,140.251892,茨城県笠間市笠間１３２４,shop0,IBARAKI_KASUMIGAURA
,菊池つり具店,36.7551,140.379027,茨城県久慈郡大子町袋田２０７８,shop0,IBARAKI_HITACHI
,渡辺つり具店,35.979352,140.139335,茨城県牛久市田宮町２７−１,shop0,IBARAKI_KASUMIGAURA
